stars,text
5, Δεν το αλλαζω ειναι οτι ηθελα 
5, Πολύ καλή ποιότητα κατασκευής και σχέση αξίας-τιμής 
2, Ετυχα σε ελλατωματικο προιον με προβλημα στο ανεμιστηρα. (εκανε θορυβο) Επισκευαστηκε μεν δωρεαν αλλα περασαν 2 βδομαδες.  Eμεινα λοιπον με καινουριο προιον και επισκευασμενο. κατα τ'αλλα ειναι ΟΚ. 
5, Στα λεφτά που το πήρα είναι φοβερό!!! 
5, 4 
5, . 
5, ΜΕΧΡΙ ΣΤΙΓΜΗΣ ΔΕΙΧΝΕΙ ΠΟΛΥ ΚΑΛΗ ΑΓΟΡΑ ΣΕ ΣΧΕΣΗ ΜΕ ΤΗΝ ΤΙΜΗ ΚΑΙ ΤΗΝ ΧΡΗΣΗ 
5," Πολύ καλό και οικονομικό ψυγείο με προσεγμένο σχεδιασμό και πολύ καλή κατασκευή! Έξυπνα και λειτουργικά τα ράφια για τα λαχανικά, το κρέας και το ψάρι! Δεν είναι κάτι ιδιαίτερο σε χώρους είτε στην ψύξη είτε στην κατάψυξη! "
4, 4 αστέρια γιατί κάνει κάποιο θόρυβο όταν θέλει να ανακτήσει θερμοκρασία. Κατά τα λοιπά σε ψύξη και συντήρηση πάρα πολύ καλό. 
5, Ποιότητα και οικονομία 
5, 4 ΑΣΤΕΡΙΑ 
4, Μικρή χωρητικότητα 
5, ΤΟ ΠΟΙΟΝ ΕΙΝΑΙ ΚΑΛΟ ΑΛΛΑ Ι ΜΕΤΑΦΟΡΑ ΧΑΛΙΑ ΠΟΛΥ 
4, Καλή αγορά 
4, Ειναι νωρις να το αξιολογησω παραυτα σαν τιμη και προΪον ειναι καλη επιλογη. Το πρωτο μειον ειναι οτι ο χωρος ψυξης ειναι σχετικά μικρος για οικογενεια 
5," είναι μιά χαρά, μόνο τα ράφια στην πόρτα του ψυγείου θα ήθελα να ήταν λίγο πιο βαθιά "
5, Εξαιρετικό 
5, Τέλειος φωτισμός στο εσωτερικό...το βρυσάκι βολεύει αφάνταστα. 
5," ΤΟ ΑΓΟΡΑΣΑ ΠΡΙΝ ΑΠΟ ΕΝΑ ΜΗΝΑ ΣΤΑ 420 ΕΥΡΩ(ΜΕ ΠΑΖΑΡΙ), ΟΙ ''ΠΡΩΤΕΣ'' ΕΚΤΙΜΗΣΕΙΣ ΑΠΟ ΤΗΝ ΧΡΗΣΗ ΤΟΥ ΨΥΓΕΙΟΥ ΕΙΝΑΙ ΕΞΑΙΡΕΤΙΚΕΣ. ΑΘΟΡΥΒΟ ΣΤΗ ΛΕΙΤΟΥΡΓΙΑ,ΠΟΛΥ ΚΑΛΗ ΠΟΙΟΤΗΤΑ ΠΛΑΣΤΙΚΩΝ ΑΛΛΑ & ΜΕΤΑΛΛΙΚΩΝ ΜΕΡΩΝ,ΑΚΡΙΒΕΙΑ ΣΤΗ ΡΥΘΜΙΣΗ ΤΗΣ ΘΕΡΜΟΚΡΑΣΙΑΣ ΤΟΣΟ ΤΗΣ ΣΥΝΤΗΡΗΣΗΣ ΟΣΟ & ΤΗΣ ΚΑΤΑΨΥΞΗΣ(ΑΠΟΚΛΙΣΗ 1*c).ΤΟ ΒΡΥΣΑΚΙ ΠΟΛΥ ΒΟΛΙΚΟ.ΘΑ ΗΘΕΛΑ ΝΑ ΕΙΧΕ & ΘΥΡ...Διαβάστε ΠερισσότεραΙΔΑ ΣΤΗΝ ΚΑΤΑΨΥΞΗ ΓΙΑ ΠΑΓΑΚΙΑ. Διαβάστε Λιγότερα"
5," Γενικά είναι όμορφο, αρκετά αθόρυβο και αγοράστηκε σε απίστευτη τιμή από τον Κωτσοβολο..στα 369€... "
5, Απιθανο σε.ολα 
5, Πολύ καλό για τα λεφτά του 
5, Πολύ καλή σχέση ποιότητας τιμής. Πολύ καλό προϊόν. 
5, Πολύ καλό.. 
5, Πάρα πολύ καλό! 
5, Great value for money and even better than that 
4, Πολύ καλό ψυγείο.Λίγο μεγαλύτερη κατάψυξη αν είχε θα ήταν τέλειο. 
4, Καλό ψυγείο. Ψυχει πολυ καλά. Σχετικά περιορισμένοι χωροι. Δεν το λες και τελείως αθόρυβο. made in turkey. Δεν εχει αβγοθηκη και θηκη για παγακια. 
5, Καταπληκτικό προϊόν 
4," πολύ καλό, αθόρυβο. ισχυρό ακόμα και πολύ φορτωμένο. Ο καιρός θα δείξει για αντοχή κλπ. "
5," Πολύ καλό ψυγείο με αρκετό χώρο, αθόρυβο και με πολυ καλή ψύξη. Σε έκτακτη ανάγκη (κοπή ρεύματος) διατήρησε τα τρόφιμα. Η κατάψυξη μόνο μπορεί να μη βολέψει κάποια νοικοκυρά γιατί τα συρτάρια κλείνουν το διαθέσιμο χώρο(π.χ. Μια πίτα στρογγυλή κατεψυγμένη χωράει μόνο στο πάνω ράφι και όχι στα 2 κατω). "
5, αριστο 
5, Είναι το δεύτερο που αγοράζω. Εξαιρετικό και αξιόπιστο. Value for money. Βασίλης Δ 
4, Μια χαρά από χώρους και εξαιρετική τιμη 
5, ! 
5, ΠΑΡΑ ΠΟΛΥ ΚΑΛΟ. 
5, Αξίζει τα λεφτά του. 
5, Πολύ ωραία 
5, Το έχω δύο εβδομάδες. Πολύ καλούς χώρους . Πολύ καλή κατανομή. Μεγάλη κατάψυξη. Δεν άφηνει εύκολα δακτυλιες. Πολύ καλή εξυπηρέτηση από το κατάστημα και από την διανομή. 
5," Πολύ καλό, με μεγάλους αποθηκευτικους χωρους "
4," πολύ καλή εξυπηρέτηση, εκ μέρους της εταιρείας. Το ψυγείο,αν και δεν έχει περάσει, αρκετός χρόνος από την αγορά του,  έχει άψογη λητουργεική συμπεριφορά. "
4," Τα θετικά της αγοράς ... πριν το αγοράσω. Η τιμή του που ήταν κοντά στα 500€. Η ενεργειακή κλάση Α+++ που υπόσχεται οικονομία σε βάθος χρόνου. Η τεχνολογία του συμπιεστή με τα 10 χρόνια εγγύηση. Ο χαμηλός θόρυβος.  Τα θετικά ... μετά την αγορά Πολύ ωραία ψύξη, σου αφήνει μια αίσθηση φρεσκάδας πολύ καλύτερη από το ψυγείο...Διαβάστε Περισσότερα δεκαετίας που αντικατέστησε!  Χαμηλός θόρυβος χωρίς την φασαρία του σταμάτα - ξεκίνα του παλαιού ψυγείου ! Όμορφο εμπρός μέρος και κλειστό πίσω μέρος.  Τα αρνητικά ... μετά την αγορά. Το παρέλαβα με ένα μικρό χτύπημα στο πλάι και με στραβά κουμπωμένο ένα καπάκι που έχει στην οροφή (το αντιλήφθηκα αργότερα). Το υλικό κατασκευής στα πλαϊνά του τοιχώματα δεν φαίνεται πολύ ποιοτικό και από την μία μεριά έχει ένα ελαφρύ ""φούσκωμα"" . Τα πλαστικά συρτάρια δεν εφαρμόζουν τέλεια (κατά την γνώμη μου).  Η προσωπική μου άποψη είναι ότι τα θετικά στοιχεία υπερτερούν των αρνητικών (τα οποία πιθανόν να αφορούν μόνο το ψυγείο που παρέλαβα εγώ). Το ζητούμενο πλέον είναι η σωστή λειτουργία σε βάθος χρόνου. Διαβάστε Λιγότερα"
5, Πολυ καλο ψυγειο συντηρει τα τροφιμα αψογα! 
4, Το ψυγειο για ενα ζευγαρι με ενα παιδι ειναι οτι πρεπει. Με την ψύξη εμεινα πολυ ευχαριστημένη. Συντηρεί φρουτα κ λαχανικα σε αριστη κατασταση. Δεν βαζω 5 αστερια επειδη κανει λιγο θορυβο. 
5, Είμαι ευχαριστημένη από το προϊόν. 
5," ΠΟΛΥ ΚΑΛΟ, Value for money "
4," ΜΕΓΑΛΟΥΣ ΧΩΡΟΥΣ, ΚΑΝΕΙ ΘΟΡΥΒΟ ΤΟ ΜΟΤΕΡ ΤΟΥ ΨΥΓΕΙΟΥ, ΔΕΝ ΕΙΧΕ ΟΔΗΓΙΕΣ ΧΡΗΣΗΣ ΣΤΑ ΕΛΛΗΝΙΚΑ "
3, ΠΟΛΥ ΚΑΛΟ...ΛΙΓΟ ΣΤΕΝΟ ΕΙΝΑΙ.ΣΧΕΤΙΚΑ ΑΘΟΡΥΒΟ ΤΕΛΕΙΩΣ.ΜΕΧΡΙ ΣΗΜΕΡΑ ΚΑΛΟ ΦΑΙΝΕΤΑΙ... 
5, Ειναι ενα αξιοπιστο προιον. Αθορυβο. Παρολο το μικρο σχετικα μεγεθος ειναι ανετο για μια τετραμελης οικογενεια. Πολυ κομψο και ομορφο. Το συστηνω ανεπιφυλακτα. 
4, Πιο λειτουργικό καταψηκτη θα ήθελα 
5, apla telio 
5, 5* 
5, Το αγόρασα σε προσφορά στα 429€ και τώρα έχει ξαναπάει στα 570€!!!! Είναι άψογο!! 
5, Morris T71299CAP 
5, πολυ καλο 
5," Πολύ καλό . Αθόρυβη λειτουργεία και ψύξη πολύ καλή καθώς και διατήρηση των προϊόντων στην αρχική τους μορφή , σαν να τα έχεις αγοράσει εχθές "
5, Πολύ καλή σχέση ποιότητας/τιμής! 
5, Πρακτικο και αθόρυβο 
5, Πάρα πολύ καλό προϊόν 
5," Το εχω λιγο καιρο φαινεται να δουλευει μια χαρα, εχει μεγαλους χωρους και ωραιο σχεδιασμο. Σημειωση: Η εξοδος νερου δεν συνδεεται με παροχη, πρεπει να τη γεμιζετε καθε φορα, επισης πιανει αρκετο χωρο στην πορτα. "
4, Τέλειο 
5, 👍 
5, Πάρα πολύ καλό και ευρύχωρο! Πολύ καλη απόδοση 
5, Άψογη από κάθε άποψη. 
5, Προς το παρόν εξαιρετικό χωρίς κανένα πρόβλημα. 
1," Πριν το αγοράσω διάβασα τα τεχνικά χαρακτηριστικά του, το ψυγείο είναι καλαίσθητο, σχετικά οικονομικό και θα έπρεπε να είναι λειτουργικό. Στον 1 μήνα λειτουργίας διαπίστωσα τα εξής μειονεκτήματα: Το ύψος του είναι μεγάλο και θα έπρεπε να υπάρχει η δυνατότητα προσαρμοσμένου ραφιού, το τελευταίο είναι στο 1,90 (τελικά δεν προσαρμόζονται αν και αναφέ...Διαβάστε Περισσότεραρεται στα χαρακτηριστικά). Ο χώρος κατάψυξης είναι οριακός και τα συρτάρια δεν είναι εργονομικά. Το μεγαλύτερο πρόβλημα όμως είναι ο περίεργος θόρυβος του μοτέρ, είναι σαν πριονοκορδέλα! Είναι εκνευριστικά ασυνήθιστος σε βαθμό που να θέλεις να το βγάλεις από τη πρίζα. Κάλεσα το service και όταν ήρθε ο τεχνικός μου είπε ότι το κάνει το μοτέρ επειδή είναι full no frost. Επίσης δεν είδα την super anti no frost διατήρηση των λαχανικών & anti smell ontour που διατείνονται. Διαβάστε Λιγότερα"
4," Πολύ καλή ψύξη, καλά κατανεμημένοι χώροι-ράφια, εμφανίσιμο. Θα το προτιμούσα λίγο μεγαλύτερο σε μήκος (με το ίδιο ύψος), ώστε να έχει περισσότερο χώρο για τρόφιμα. "
4, Μικροι χωροι 
5, Πολύ καλό ψυγείο θα ήθελα πιο δυνατό φωτισμό. 
5," Πολύ καλό, αθόρυβο, πολύ καλή ψύξη, αρκετά μεγάλο για τις διαστάσεις του, ωραίο design. "
5," Ωραίος σχεδιασμός, καλή ψύξη, αθόρυβο το μόνο που μένει είναι να δούμε και κατά πόσο αξιόπιστο είναι σαν συσκευή αλλά και αντοχή στον χρόνο. Μέχρι στιγμής ειμάντες πολύ ικανοποιήματος. "
4," Πολύ καλό μοτερ, θα μπορούσε να έχει καλύτερης ποιότητας πλαστικά "
5," Αθόρυβο, τέλεια ψύξη, χαμηλή κατανάλωση ρεύματος Α+++ "
5, Αγορά - αποστολή επαρχία και προϊόν 5 αστέρια. 
5, πολύ καλή επιλογή. σχέση τιμής ποιότητας εξαιρετική 
5, Εξαιρετικό. 
3," 1.Το βρυσάκι νερού δεν είναι καθόλου πρακτικό, τρέχουν τα νερά κάτω όταν βγάλεις το ποτήρι. Οπότε κρίμα που τρώει τζάμπα πολύτιμο χώρο από την πόρτα του ψυγείου εσωτερικά.  2. Ως αποτέλεσμα του παραπάνω, στην πόρτα δεν μπορείς να βάλεις πάνω από 2 μπουκάλια νερού ή ποτά (δεν έχει ούτε ράφι για μπουκάλια) 3. Τα συρτάρια της κατάψυξης είναι ...Διαβάστε Περισσότερασχετικά μικρά. 4. Δεν έχει το ρηχό συρταράκι στην κατάψυξη για να βάζεις παγοκυψέλες. Πρέπει να τις έχεις χύμα μέσα σε κάποιο συρτάρι, οπότε κι άλλος χώρος χαραμίζεται. Διαβάστε Λιγότερα"
3, Κάνει πολύ θόρυβο και έχει περιορισμένη χωρητικότητα 
5," Τέλειο!! Μεγάλο, αθόρυβο ότι πρέπει για μια οικογένεια. "
5, Apla telio 
5," Πολύ καλό,αν και κάτοχος λιγότερο από ένα μήνα. Αθόρυβο (στα +) , καταλαμβάνει το δοχείο του νερού στην πόρτα πολύ χώρο γι'αυτο και το αφαίρεσα.... (στα -) "
5, Πολύ ευχαριστημένη. Παράδοση ήταν σε ένα χωριό. 
5, Σίγουρα vfm στην τιμή που το αγόρασα στα 335€ με προσφορά.! 
5, Πολύ καλή προσφορά !!! 
5, Για τα χρηματα του ειναι απιστευτο. το βρυσακι πιστευα θα στάζει με τοσα που διαβασα αλλα δουλεύει τέλεια και χωράει και αρκετο νερο και ας μην του φαίνεται. ψυξη-καταψυξη ολα τέλεια. 
5, Μέχρι σήμερα ( το αγόρασα περίπου πριν ένα μήνα με την προσφορά σας ) είναι άψογο. 
5, 4 1/2 stars 
4, Είναι πολύ καλό ψυγείο και έβαλα 4 αστέρια γιατί η εξωτερική επιφάνεια του είναι ινοξ μόνο στις πόρτες του και με φοβίζουν τα πλαστικά συρταρια του στην κατάψυξη μην μου σπάσουν..θέλουν προσοχή..και το πήρα στην προσφορά black Friday από 699€- 349€ 
5, Very happy & satisfied ;-) 
5, Πολύ καλό.... 
5, Δύσκολα βρίσκεις τέτοιο τεράστιο και ευρύχωρο ψυγείο με τα αντίστοιχα λεφτά... 
5, Πολύ καλο προϊον ειμαι πολύ ευχαριστημένη 
5, παρα πολυ καλο 
4, Σχέση κόστους και ποιότητας κατασκευής αρκετά καλά και δυνατό υπερβολικά στην γρήγορη ψυξη 
4, For this price you can take another known brands. 
5, Καλό ψυγείο αλλά το βρήκα σε άλλο γνωστό κατάστημα 150 ευρώ πιο φθηνό (χωρίς καμία υπερβολή και ακριβώς το ίδιο μοντέλο.) 
5, Πολύ καλό ψυγείο! Το έχω 1 μήνα και είμαι απόλυτα ικανοποιημένος! Αθόρυβο και παγώνει τα πάντα όσο πρέπει! Είτε συντήρηση είτε κατάψυξη! 
4, Ολα καλα εκτος απο το οτι ο φωτισμος Led αφηνει σκοτε 
5, Πολύ καλό 
4, Πρόβλημα με τα ....μπουκαλια 
5, Μέχρι τώρα αριστα 
4, Αρκετα καλο 
5," Μεγάλοι χώροι, πολιτισμένη σχεδόν αθόρυβη λειτουργία, τέλεια επιλογή σε πάρα πολύ καλή τιμή!!! "
5, Εξαίρετο προϊόν με αρκετα ικανοποιητικο χώρο αποθήκευσης!! 
5, πολύ καλο προϊόν 
5," αψογο. ενα μικρο μειον, η ελλειψη δυνατοτητας αρκετων αλλαγων των ραφιων σε υψος. θα επρεπε να εχει εστω 2 θεσεις υψους, ακομα. "
4, Το προϊόν είναι πολύ καλό - Οι αυγοθήκες όμως που διαθέτει για πέταμα κράτησα από το παλιό ψυγείο 
5, Από τους καλύτερους ψυγειοκαταψύκτες 
4," ΕΞΑΙΡΕΤΙΚΑ ΑΘΟΡΥΒΟ, ΜΕΓΑΛΟ, ΕΡΓΟΝΟΜΙΚΟ "
4, Πολύ καλοί χώροι για τις διαστάσεις του. 
5, Γρήγορη κ αξιόπιστη εξυπηρέτηση 
5," Πολύ καλό, όμορφο και λειτουργικό. "
5, GEK51 
1, Χτυπημα στην δεξια πλαινη πλευρα του ψυγειου. 
5," Πολύ καλό, άνετοι χώροι, λειτουργικό και αθόρυβο. "
5," Έχω το ψυγείο ένα μήνα και έχω μείνει πολύ ευχαριστημένη. Έπιασε τη θερμοκρασία ψύξης πολύ γρήγορα. Εντελώς αθόρυβο και με άνετους λειτουργικούς χώρους. Πολύ βολικό το βρυσάκι, χωρίς να χρειάζεται υδραυλική σύνδεση. Προσοχή μόνο αν σκέφτεστε αλλαγή φοράς της πόρτας: Αν και υπάρχουν τα σχετικά εξαρτήματα στη συσκευασία, είναι ρίσκο αφού θα πρέπει ν...Διαβάστε Περισσότεραα μεταφερθεί και το καλώδιο που συνδέει το πάνελ ενδείξεων (είναι πάνω στην πόρτα) με την πλακέτα (στο πάνω μέρος). Εγώ δεν το ρίσκαρα να ξεβιδώσω το πάνω μέρος του ψυγείου για να έχω πρόσβαση στην πλακέτα. Καλύτερα να συνεννοηθείτε από πριν με το κατάστημα. Διαβάστε Λιγότερα"
5," Καλά υλικά κατασκευής μέσα- έξω και εξωτερικά δεν μένουν δακτυλιές. Πολύ ευρύχωρο και συμφωνα με τις προδιαγραφές του οικονομικής κλάσης. Κάνει λιγο θόρυβο 5"" ανα 3-4ώρες όταν σπάει τον πάγο, ένα παρατεταμένο σφύριγμα. Τιμή λιγο ακριβή, με 10χρονια εγγύηση. "
5," Για ακόμη μια φορά η LG απέδειξε την ποιότητα της. Αθόρυβο όντως. Δεν το περίμενα. Τόσο η συντήρηση όσο και η ψύξη λειτουργούν άψογα. Δεν έχω να προσθέσω κάτι άλλο, αν εξαιρέσεις την τιμούλα που είναι λίγο τσίμπημένη. "
5," Ικανοποιημένος από την αγορά, η LG εγγύηση για ότι παρέχει. "
5, Πολύ καλό! 
5," Πολύ αθόρυβο, οικονομικό με μεγάλη κατάψυξη.Ευχαριστημενος πάρα πολύ!! "
5," Αθόρυβο, ευρύχωρο και κατασκευασμένο με καλής ποιότητας υλικά. "
5," Εξαιρετικό, αθόρυβο, εργονομικό "
5," Αθόρυβο , κομψό, πολύ καλή ψύξη ακόμα και σε λειτουργία eco. "
5, ΑΡΙΣΤΟ 
5, 😁 
5," Πάρα πολύ καλό πολύ καλή ψύξη, αθόρυβο,πολύ χαμηλή κατανάλωση Το συνιστώ "
5," Το έχω 1,5 μήνα!μεχρι στιγμής έχω μείνει απόλυτα ικανοποιημένος.πανεμορφο,αθόρυβο και ποιοτικό! "
5," Με πολύ καλά χαρακτηριστικά, ευρύχωρο αλλά όχι για μια μεγάλη οικογένεια που γεμίζει ασφυκτικά το ψυγείο, ελαφρύ (εύκολο στο να μετακινηθεί). Αγοράστηκε με έκπτωση και η η σχέση τιμής//ποιότητας είναι καλή. Για την αρχική του τιμή θα έλεγα πως ήταν κάπως ακριβώς. "
5, Πολύ καλό για την τιμή του . Απογοήτευση μονό από την χώρα κατασκευής (Τουρκία ). Ελπίζω να μην βγάλει προβλήματα. 
5, Εξαιρετικό 
5," Ευρυχωρο,αθορυβο,εργονομικο.Πολλες θεσεις για φυαλες κρασιων.Δεν λεκιάζεται.Πολυ καλη καταψηξη. "
4, ΤΕΡΑΣΤΙΟΣ ΧΩΡΟΣ ΣΕ ΣΥΝΤΗΡΗΣΗ Κ ΚΑΤΑΨΥΞΗ ΚΑΛΗ ΣΥΝΤΗΡΗΣΗ Κ ΨΥΞΗ10 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ ΜΟΤΕΡ ΕΙΝΑΙ INVERTER ΔΕΝ ΑΦΗΝΕΙ ΑΠΟΤΥΠΩΜΑΤΑ ΣΤΟ INOX ΠΟΛΥ ΚΑΛΗ ΕΠΙΛΟΓΗ!!! 
5," Είμαι πολύ ευχαριστημένος από τη λειτουργία του ψυγείου. Το μόνο πρόβλημα που αντιμετωπίζω είναι ότι δεν υπάρχει η δυνατότητα να αλλάζουν επίπεδο τα ράφια, δηλαδή οι θέσεις τους είναι συγκεκριμένες. "
5, Τελειο 
5," Τεράστιος χώρος, αθόρυβο, άξιζε τα λεφτά του. Τα λαχανικά όντως διατηρούνται πιο φρέσκα στο τελευταίο ράφι για περισσότερες μέρες. Θα ήθελα έναν διαφορετικό φωτισμό μέσα στο ψυγείο από το λευκό φως που έχει άλλα είναι μικρή ασήμαντη λεπτομέρεια "
5, πολυ καλο με τεραστιους χωρους 
5, Απόλυτα ευχαριστημένος από.....χωρητικότητα...απόδοση...ησυχία λειτουργίας. Το συστήνω ανεπιφύλακτα!!! 
5, Πολύ καλό. Με μεγάλους χώρους και καλή τιμή 
5, Όλα άριστα 
5," Αθόρυβο,δεν ακούγεται το παραμικρό!!!ευρυχωρο,inox,ποιότητα κατασκευής,εξαιρετική επιλογή!! "
5, Πραγματικά αθόρυβο... 
5, Είναι πολύ νωρίς για να ξέρω αλλα προς το παρόν κάνει ακριβώς την δουλειά του. 
5," Αν και το διάστημα που το έχω είναι μικρό, είναι ακριβώς αυτό που ζήτησα με τις αντίστοιχες προδιαγραφές σε μια πολύ καλή τιμή. Αισθητικά εμφανίσιμο, πολλοί χώροι τόσο στη συντήρηση αλλά και στη κατάψυξη και αθόρυβο! "
4, Ειναι πολύ καλό. Αθορυβο. Δεν πιανει καθόλου πάγο. Στα μειον του- σίγουρα δεν είναι 400 Λίτρων. Οι μπουκαλοθηκη που έχει είναι πρακτική γιατί στα ράφια τής πορτας δεν χωραει μπουκαλια. Οσο για την κατανάλωση θα φανει στο τέλος του χρονου. 
4," Ακόμα είναι νωρίς για να έχω εικόνα,προσεχώς θα δείξει.Προς το παρόν καλό φαίνεται "
4," Καλό και αθόρυβο ψυγείο, εύκολο στο καθάρισμα. "
2, akribo 
5," Πανέμορφο, πρακτικό και λειτουργικό. "
5, Kalo 
5, πολυ καλο! 
5, Σχέση τιμής απόδοσης ποιότητας 5/5 /5 
5, Ωραιος σχεδιασμος και χρωμα. Για τις διαστάσεις του πολυ ευρύχωρο. 
5, Πολύ καλό 
5," Αριστη αγορα. Πολυ καλη ψυξη και συντηρηση, μεγαλοι χωροι, μοντερνα εμφανιση, σε πολυ καλη τιμη. "
4, Μεγάλη χωρητικότητα. Καλή ενεργειακή απόδοση. 
5, Αψογος ψυγειοκαταψυκτης ο οποιος συστηνεται ανεπιφυλακτα. 
5, Άμεση εξυπηρέτηση! 
5, Έχει μεγάλο αποθηκευτικό χώρο στη συντήρηση αλλά και στην κατάψυξη. Αθόρυβο! Antifinger εξωτερικό ακόμα πιο τελειο! 
5, ⭐️⭐️⭐️⭐️⭐️ 
5, EINAI ENA AKSIOPISTO DYNATO PSYGEIO 
4," Ψυγείο με καλούς χώρους και αθόρυβο..., ωστόσο το touch panel μπροστά δεν έχει την απόκριση που θα έπρεπε στο πάτημα, η ψύξη (4c)παρότι δεν το ανοίγω πολλές φορές λόγω εργασίας δεν είναι πολύ ικανοποιητική συγκριτικά με το Miele που είχα... "
4, Το μόνο αρνητικό που μπορώ να εκφράσω είναι η έλλειψη ξεχωριστού χώρου για παγάκια και το γεγονός ότι η θήκη για τα αυγά ουσιαστικά είναι μη χρηστική με αποτέλεσμα να πρέπει να αυτοσχεδιάσω για να τα τοποθετήσω. 
4, Πολύ ευρύχωρο ψυγείο 
5, Πάρα πολύ καλό ψυγείο!!! 
5, το προϊόν είναι άψογο πρακτικό και αθόρυβο. Το προτείνω ανεπιφύλακτα 
5, Εξαιρετικό ψυγείο. Πολύ ωραίοι οι χώροι του μέσα. Κρατάει τα φρούτα και τα λαχανικά φρέσκα για μεγάλο διάστημα! 
5," Πολύ καλή εκμετάλλευση χώρων, αθόρυβο, πολύ καλή ψύξη, άριστη ποιότητα κατασκευής. "
