stars,text
5, Ότι καλύτερο 
5," Παίζει 4k hdr χωρίς κολλήματα, Netflix, Kodi ομοίως. Το τηλεχειριστήριο είναι bluetooth και κάνει διακοπές όταν είσαι πάνω από 5 μέτρα μακριά, αλλά μπορείς να συνδέσεις και άλλες bluetooth συσκευές (πληκτρολόγια κτλ). Έχει και chromecast (για αυτούς που ξέρουν τι κάνει ) "
2," Περίμενα το τηλεχειριστήριο καλύτερο, δεν έχει επιλογές, επιιπλέον κατά την ώρα της παρακολούθησης ταινιας κλπ για κάποιο διάστημα η οθόνη γίνεται ...τυρκουάζ... με σκιές... και μετά επανέρχεται. Η τηλεόρασή μο (SONY BRAVIA) δεν το κάνει αυτό, παρά μόνο όταν συνδέεται με το xiaomi... "
3, Στις τελευταίες αγορές είχα μεγάλη αναμονή λόγο έλλειψης αποθεμάτων 
5, Εξαιρετικό! Κανένα πρόβλημα! 
5, Φοβερή ταχύτητα και δεν κολλάει. Παίζει τα πάντα. 
5, Πολύ καλό προϊόν μαι πολύ ευχαριστημενος 
4, Το tello είναι διασκεδαστικο 
5, Απίθανο 
5, Το ΄μόνο πρόβλημα που έχει είναι ότι επειδή είναι ελαφρύ θέλει προσοχή για να μην παρασυρθεί από το λάστιχο ή το καλώδιο. 
5, πολυ καλο για οικιακη χρηση 
5, Δυνατο μηχανημα οτι πρεπει για δουλειες στην αυλη. 
3, Καλό αλλά όχι δυνατό Ιδανικό για notebook και γενικά μικρά λαπτοπ  Και επιπλέον δεν είχε καλώδιο USB στη συσκευασία 
5, Τίμιο 
5, Normal καλώδιο και για φόρτιση και για δεδομενα 
5, Πολυ καλο! 
5, Πολυυ καλοο 
5, Βολικο κι εξυπηρετικό ότι έχει πάνω του ήδη ενσωμαωμένο τον μετατροπέα απο usb σε type c 
4," Εφαρμόζει σωστά, απλά το υλικό, κολλάει σκόνη και χνούδια. "
4," Καλή ποιότητα πλαστικού, απλά δεν είχαν μέσα τα 2 βιδάκια που χρειάζονται για να βιδωθούν πάνω στο σώμα. "
3, ΚΑΝΕΙ ΠΟΛΥ ΘΟΡΥΒΟ! ΚΑΛΗ ΣΧΕΣΗ ΠΟΙΟΤΗΤΑΣ - ΤΙΜΗΣ 
5, Πολύ καλό 
5, Πέντε 
5, Πολύ καλό προϊόν. 
5, Πολύ καλό και πρακτικό 
5, Δεν υπάρχουν λόγια για να περιγράψει κανείς αυτές της μπρικετες η αγορά τους είναι μονόδρομος λόγο ποιότητας και οικονομίας στο ψήσιμο 
4, Αρκετά καλα και οικονομικό 
1," είναι αδύνατον να τοποθετηθεί γιατί δεν χωράνε τα χερια να βιδώσουν. Μπορεί μόνο αν τοποθετηθει σε χοντρή βαση, που ο υπάλληλος δεν μου το είπε, ουτε οι οδηγίες το ανέφεραν και ούτε ήταν αυτός ο σκοπός μου. "
1, Δεν λειτούργησε. No comments yet 
5, Πόλη. Καλό 
5, Πολύ καλό! 
4, αρκετά καλό προιόν 
5," Eιναι ενα πολυ χρησιμο αξεσουαρ-εργαλειο απο την GoPro, σε διευκολυνει αφανταστα στο τομεα μιας ληψης, κυριως βιντεο η φωτογραφιας. Απλα το περνας στο χερι σου, μετα σφιγγεις τα λουρια προσδεσης με το συστημα scratch που σου παρεχει (πρεπει να ειναι σφιχτο στο χερι για να ειναι σταθερο σαν λειτουργια) και αυτο ηταν ολο. Ειναι πολυ ελαφ...Διαβάστε Περισσότεραρυ σαν κατασκευη, προσαρμοζεται γρηγορα και ευκολα μια action camera στην περιστρεφομενη βαση του 360 μοιρων, την ενεργοποιεις και κανεις το παιχνιδι σου! Ιδανικο για ολα τα sports. Εαν το συνδυασεις κιολας με τις καινουργιες GoPro 7 με το καταπληκτικο συστημα σταθεροποιησης εικονας που παρεχουν εχεις ενα αριστο αποτελεσμα! Διαβάστε Λιγότερα"
5, Πολύ καλό 
5, τελεια 
3," Θετικά: Η ποιότητα υλικού, το στυλ της και το πολύ βολικό το αλφάδι που έχει από μόνη της. Εύκολη τοποθέτηση.  Αρνητικά: Οι βίδες που έχει για τις samsung ειναι πιο μακριές απ όσο πρέπει και αν κάποιος δεν γνωρίζει μπορεί να κάνει ζημιά στην τηλεόραση προσπαθώντας να τις σφίξει μέχρι τέρμα. (Θέλει περίπου 8χιλ πιο κοντές) Εγώ έβαλα παξιμάδ...Διαβάστε Περισσότεραια Μ8 ως αποστάτες για να μην αγοράσω καινούριες βίδες. - Οι βίδες που έχει στο κάτω μέρος για να ασφαλίσουν την τηλεόραση πάνω στην βάση, δεν είναι δυνατόν να τις προσεγγίσεις. Θέλει κατσαβίδι μήκους τουλάχιστον 40εκ ΚΙ ΑΝ τα καταφέρεις. Δεν υπάρχει χώρος μεταξύ τοίχου και τηλεόρασης, εν ολίγοις, για το χέρι και το κατσαβίδι ώστε να τις βιδώσεις. Ευτυχώς μόνο και μόνο από το βάρος της TV είναι πολύ δύσκολο να ξεκρεμαστεί ακόμα κι αν κάνει 8 ρίχτερ σεισμό με κάθετες αναπηδήσεις. Εγώ την άφησα αβίδωτη πάντως. Είναι βασικό κατασκευαστικό λάθος που οι κατασκευαστές της οφείλουν να το διορθώσουν. (Απορώ μάλιστα πώς δεν το έχουν κάνει ακόμα!) Διαβάστε Λιγότερα"
5, Παρα πολυ καλο και αξιοπιστο. Το προτεινω ανεπιφυλακτα 
5, Μέχρι στιγμης τέλειο. Εικόνα + 
5, Πολύ Καλό 
5," Το σημαντικό του συγκεκριμένου αποκωδικοποιητή είναι ότι αν δεν είναι ο μοναδικός τότε είναι από τους ελάχιστους που με ένα τηλεκοντρόλ ελέγχεις τηλεόραση και αποκωδικοποιητή χωρίς να ψάχνεις πού έχεις διαφορετικά τηλεκοντρόλ. Χωρίς να έχω ιδιαίτερη γνώση στο αντικείμενο, ο αποκωδικοποιητής φαίνεται να έχει εύκολο μενού, συντονισμό και ρυθμίσεις. ...Διαβάστε ΠερισσότεραΕίναι ο δεύτερος ίδιος που αγοράζω με διαφορά έξι μηνών. Τον προτείνω. Διαβάστε Λιγότερα"
5, Κάνει τη δουλειά του όπως πρέπει! 
5, Ζωντανά χρώματα καλός ήχος συνδέεται γρήγορα με το ίντερνετ άμεση πρόσβαση στο Netflix WiFi διαθέτει επίσης θύρα για ίντερνετ και δυροφορικη τηλεόραση εάν κι εφόσον έχετε δορυφορική κεραία πολύ καλή για τα λεφτά της 
4, Πολλη καλο 
3, μέτριο 
5, Ιδανικό ψυγείο για ένα ως δύο άτομα. 
5, Πολύ καλο 
5, Άριστο 
5, 5/5 
5, Χρήσιμη η δεύτερη μπαταρία για την GoPro 7 black! 
4, κανει αυτα που λεει 
4," Συσκευή που κάνει τη δουλειά της αλλά με κάποια θέματα: τα κανάλια στην αυτόματη αναζήτηση εγκαθίστανται χωρίς καμία λογική σειρά και με αριθμούς που δυσκολεύουν την επιλογή του καναλιού, όταν το χρειάζεσαι. Επίσης η καρτέλα που εμφανίζεται στο κάτω μέρος της οθόνης, όταν αλλάζει το κανάλι, παραμένει για πολλή ώρα σε προβολή, πράγμα ενοχλητικό. "
5, Εκπληκτική ποιότητα σήματος και πεντακάθαρη εικόνα.. 
4," Γενικά λειτουργεί ομαλά,το μόνο θέμα ότι δεν συγχρονίζει με το control της TV "
3, Μέτριο 
5, Αψογη 
2," Όταν κλείνεις τον αποκωδικοποιητή, χάνεται η φωνή. "
5," Εντάξει δεν ειναι εντελώς αθόρυβο, έχει έναν ελάχιστο μηχανικό θόρυβο. Είναι όμως πολύ καλό για την τιμή του "
5, Αψογο! Πολυ καλη ποιοτητα κατασκευης! 
5, Πολύ καλή ψύξη. 
5, Τέλειο 
5, Άριστο αθόρυβο (ίσα που το άκους ότι δουλευει) κάνει πάρα πολύ καλά τν δουλειά του και για τα λεφτά του πιστεύω ότι καλύτερο και δεν έχει να ζηλέψει από τα πιο ακριβά 
4," ειναι πολυ καλο, θα ήθελα να ειναι λιγο πιο δυνατοί οι ανεμιστήρες. Κατα τα αλλα ειναι μια χαρά "
4, καλο και αθορυβο 
3, Σχετικά καλό 
3," ολα καλα, ευχαριστω πολυ "
4, γερή κατασκευή 
4, Χρειάζονταν πιο μικρές βίδες 
5, 5 ΑΣΤΕΡΙΑ 
4, Πολύ καλό ! Δουλεύει άψογα. Λίγο ακριβό ! 
5, Άριστο 
5, Άριστη αναλογία απόδοσης - τιμής 
5, Πολύ καλό! 
5, Πολύ Καλό 
4," Το έχω περίπου ένα μήνα και έχω μείνει ευχαριστημένη μέχρι στιγμής. Το λαπτοπ σε συνθήκες gaming, από 90 βαθμούς πέφτει στους 82-84 και κολλάει λιγότερο. Σε συνηθισμένες συνθήκες (πχ, βίντεο ή ταινία, ή απλά browsing) από 58-60 βαθμούς στους 52. Πολύ καλή κατασκευή, και όμορφο στην όψη. Βάζω 4 αστέρια γιατί το περίμενα λίγο πιο δυνατό....Διαβάστε Περισσότερα Διαβάστε Λιγότερα"
3, Μετριο 
2," Δεν περιέχει τις απαιτούμενες βίδες για Samsung 32"" Και αναγκάστηκε να ψάχνω βίδες "
2, Για να βιδώσεις τις βιδες απο κάτω ορέπει να είσαι ο μαγκάϊβερ.Δεν σου δίνει χέρι καθόλου. 
4," καταρχήν την τοποθέτηση την έκανε τεχνικός. Πλυντήριο miele & στεγνωτήριο miele.Οι βίδες που είχε ήταν άχρηστες και ο τεχνικός έβαλε δικές του. Τα πόδια από το στεγνωτήριο οριακά κάθησαν πάνω στις 2 ράγες, θα έπρεπε να είναι μισό πόντο πιο φαρδιές. Τα αφρολέξ δεν τα έβαλε. Πολύ χρήσιμος ο ιμάντας καθώς τα δέσαμε για ασφάλεια, όπως και το συρτά...Διαβάστε Περισσότεραρι. Σαν ποιότητα έναι πολύ καλή κατασκευή όχι ψεύτικο. Διαβάστε Λιγότερα"
4, Αρκετά καλή για τα λεφτά της 
5, Cool 
5, Υπέροχη σε συμφέρουσα τιμή. 
5, Πολύ καλή σχέση τιμής-ποιότητας. Ο επίγειος δέκτης λειτουργεί χωρίς να χρειάζεται ενισχυτή ή καποιο αλλο βοήθημα για το σήμα. Συνδέεται απευθείας με την κεραία. Αγορα νalue for money 
5, αρκετά καλή ποιότητα 
4, Καλή σχέση τιμής και ποιότητας. 
5, Πολύ καλή στην κατηγορία της! 
5, Πολύ καλή σε εικόνα και σε σχέση τιμής 
5, Άψογη 
4, ΑΞΙΟΛΟΓΗ 
5, 5 Αστέρια 
5, Ααα 
5, Τέλειο 
4, Πολύ καλή σχέση τιμής- απόδοσης 
5, Καλή σχέση τιμής-απόδοσης! 
3, Ικανοποιητική για την τιμή της. 
5, Προσιτή τιμή. Καλή τηλεόραση 
5, Πολύ καλή τηλεόραση! Προσωπικά τη χρησιμοποιώ σε υπνοδωμάτιο (απόσταση θέασης 3μ.) κι έχω μείνει πολυ ευχαριστημένος από την αντίθεση και τα χρώματα. Γενικά οι LG έχουν καλή ποιοτητα κατασκευής. 
5, Εξαιρετική για τα χρήματα της. 
5, Πρακτικη με ωραία εικόνα. Και καλή εξυπηρέτηση !!! 
5, 👍 
5, Πολη καλη 
5, Πολυ καλη 
4," Μια πολύ καλή τηλεόραση με εύκολη λειτουργία, καλο μενού και ποιότητα εικόνας HD ready. Τέλεια αγορά για την κρεβατοκαμαρα που πήρα εγώ (απόσταση προβολής 2m). "
4, Πολύ καλή για τα λεφτά της! 
5, Πολύ καλή για τα χρήματα που έδωσα .....μια χαρά 
4, Πολυ καλη για τα λεφτά της αν και θα ήθελα καλύτερη ποιους στα ηχεία γιατι υστερούν σε ποιοτιτα αρκετα 
3, Βάζω μόνο 3 αστέρια γιατί δεν υποστηρίζει format ταινιών .wmv ή .avi με αποτέλεσμα να περιορίζονται πάρα πολύ οι επιλογές μου. 
3, πολυ καλη εικονα αλλα μυριζει το πλαστικο κατασκευης της 
5, Μια χαρά tv για τα λεφτά της. 
5," Είμαι πολύ ευχαριστημένος με την τηλεόραση, άψογη. "
5," Για κάποιον που δεν θέλει smart tv, ειναι μια χαρά, αξιόπιστη τηλεόραση. Την προτείνω "
5, Καλή επιλογή! 
5, Πολύ ικανοποιητική σχέση ποιότητας τιμής 
5, Πολύ ωραία τηλεόραση με ωραία χρώματα και ήχο 
1, Η τηλεόραση έχει πρόβλημα στο tuner . Αρχικός συντονισμός έγινε με κεντρική κεραία και στην συνέχεια στην τελική της θέση με κεραία matel ανακάλυψα ότι στα κρατικά κανάλια δεν έχει καθόλου σήμα όταν στην digea έχει σήμα και ποιότητα 100 και 85 % .Στο μεταξύ έχει περάσει το δικαίωμα επιστροφής (10 ημέρες από την παραλαβή ) και τώρα αναμένω τον ...Διαβάστε Περισσότερατεχνικό..Δυστυχώς για μένα η τηλεόραση είναι για πέταμα και ούτε για ένα αστέρι δεν είναι.. Διαβάστε Λιγότερα
5," Καλή και καθαρή εικόνα, προσιτή τιμή "
5, Πολύ καλή για τα χρήματα της. 
5, Στα 159€ 32αρα full HD TV απλά είναι άψογη. 
5, ! 
4, Έχει ωραία χρώματα και ήχο. Οι υπότιτλοι στις ταινίες από στικάκι δεν είναι σε ωραία θέση και μέγεθος. 
4, Poli kali gia ta leytatis 
2, Μέτρια 
3," Εύκολο μενού αλλά ακριβώς ίδιο με αυτό των Turbo-X, όπως ακριβώς και η ποιότητα κατασκευής της. Μυρίζει έντονα πλαστικό για πολύ μεγάλο διάστημα μετά την αγορά της. "
5, Άριστο προιον 
4, Για τα λεφτα που δίνεις και ξέροντας οτι ειναι μια τηλεόραση HDReady ειναι πολυ καλη και σε σχέση με αλλες HDReady τηλεοράσεις εχει πιο ζωντανά και έντονα χρώματα.Την συνιστώ !!! 
5, Πολυ καλή !!! 
5, αριστη τηλεοραση! 
5, Value for Money 
4, ΠΟΛΥ ΚΑΛΗ 
5, ΠΟΛΥ ΑΞΙΟΛΟΓΟ ΜΟΝΤΕΛΟ. 
4, Καλή τιμη 
3, Μετριότατη απόδοση μαύρου κσι λευκού με αποτέλεσμα χαμηλό κοντράστ που γίνεται έντονο και εμφανές τόσο σε σκοτεινά όσο και φωτεινά πλάνα όπου χάνεται η λεπτομέρεια και η ζωντάνια της εικόνας ! 
1, Ταλαιπωρία για την αλλαγή.... Και ξανά πήρα νέα τηλεόραση 
1, μετρια 
5, OK 
5, Λειτουργεί μια χαρά... 
1, ? 
5, Πολύ καλή επιλογή. 
5, Μια χαρά τηλεόραση σε πάρα πολύ καλή τιμή πολύ καλή εικόνα πολύ καλός ήχος ακριβώς ότι χρειάζεται μια καλή τηλεόραση 
4, Καλή εικόνα.Εύκολο μενού.Πλήρες τηλεχειριστήριο. 
4, Απλή και φθηνή επιλογή για κάποιον που θέλει μία τηλεόραση και μόνο 
5, Πολύ καλη εικόνα και ηχος τέλειος! 
1, . 
4, Αρκετα καλη εικονα με καλο ηχο.Youtube και Netflix δουλευουν αψογα. Στην αρχη κολλησε 2 φορες στο standby.Δεν το ξαναεκανε... Τιμια αγορα... 
4, Αρκετά καλή τηλεόραση 
4," Η τηλεόραση διαθέτει αρκετά καλά χαρακτηριστικά, είναι 4Κ, smart, έχει άμεση σύνδεση με Netflix, Youtube, Internet, κ.ά. Η λειτουργία smart αρκετά καλή, η σύνδεση όμως στο internet είναι λίγο αργή. Η αρχική εγκατάσταση γινεται χωρίς δυσκολία. Διαθέτει πληθώρα επιλογών για τη ρύθμιση της εικόνας και του ήχου. Σε γενικές γραμμές πρόκειται για μια κα...Διαβάστε Περισσότεραλή επιλογή που αξίζει τα χρήματά της. Διαβάστε Λιγότερα"
4," Πολύ αξιόλογη τηλεόραση, ίσως η καλύτερη ανάμεσα σε budget επιλογές. Θα συμφωνήσω ότι το wifi δεν είναι ιδιαίτερα ισχυρό, αλλά δεν υπάρχουν θέματα αποσυνδέσεων. Εικόνα σαφώς άνω του μετρίου, αρκετές επιλογές ρυθμίσεων, καλός ήχος από τα ηχεία (όχι τίποτα φοβερό). Το smart κομμάτι είναι στοιχειώδες, αλλά κάνει την δουλειά του. "
3, Αρκετά καλή τηλεόραση με ωραία ζωντανά χρώματα ότι πρέπει για το υπνοδωμάτιο. 
5, Για την τιμή τις είναι πολύ καλή τηλεόραση..... 
5, ΑΡΙΣΤΗ 
4, Για τα λεφτά της καλή 
3, Μέτρια εικόνα κ ποιότητα κατασκευής 
2, Στα πλάγια όταν την κοιτάς αλλαζει η χρωματική της οθόνης 
5, Πολλή καλή εικόνα ικανοποιητικός ήχος μια value for money 4k τηλεόραση από την LG.Εγώ την αγόρασα με έκπτωση στα 359 ευρώ. 
4, Καλή εικόνα και καλός ήχος. 
5," Δεν έχω εμπειρία από τηλεοράσεις, ούτε είμαι πολύ της τεχνολογίας, είναι μια εύχρηστη τηλεόραση, όμορφη, με ευκρίνεια, ωραία χρώματα, ξεκούραστη, με πολλές δυνατότητες και γενικά τη συστήνω ανεπιφύλακτα. "
5," Στην αρχή δεν ήθελα να δώσω κάτι παραπάνω για μία τηλεόραση που θα την έβαζα στην κρεβατοκάμαρα. Κι όμως είναι ότι καλύτερο που έχω αγοράσει εδώ και καιρό. Φοβερή εικόνα, πολύ καλός ήχος, τέλεια συνδεσιμοτητα με WiFi για Netflix. Την συστήνω ανεπιφύλακτα σε όποιον θα ήθελε να αγοράσει ένα καλό προϊόν ""έστω"" και για την κρεβατοκάμαρα! "
5, Άριστη τηλεόραση σε όλα της! 
5, Πραγματικά πολύ καλή τηλεόραση με καλή σχέση απόδοσης-τιμής. 
5, Πολύ καλο προϊόν 
3, Μέτριο προς καλο 
5, Εξαιρετική 
5, Αψογη 
4, Πολυ καλή επιλογη 
5, Πολύ καλή για τα λεφτά της 
4," αξιοπρεπεστατη για τα λεφτα της (335Ε την ειχε προσφορα). 4κ ταινια επαιξε κανονικα απο φλασακι ειδε και τους υποτιτλους, προσωπικα με εντυπωσιασε η εικονα σε ταινια 4κ. Eχει youtube, netflix και internet browser αλλα ΔΕΝ εχει playstore για να κατεβασεις εφαρμογες της google. στο internet με καλωδιο ethernet που την εχω παει καλα. το μενου δεν το ...Διαβάστε Περισσότεραλες και γρηγορο και καλοσχεδιασμενο. το μονο που με προβληματιζει ειναι η αντοχη στο χρονο λογω τουρκικης προελευσης και κατασκευης, vestel ειναι μην ψαρωνετε με το jvc που λεει. Διαβάστε Λιγότερα"
1," Από την πρώτη μέρα έδειξε τις διαθέσεις της, έκλεινε κι άνοιγε μόνη της, κολούσε το τηλεκοντρόλ, δεν συνδεόταν στο ιντερνετ. Ήρθε τεχνικός και την πήρε την 4η μέρα. "
5, Πολύ καλή για την τιμή της! 
5, ΤΕΛΕΙΑ!!! 
5, Τέλεια εικονα!! 
4, Πολύ καλή 
4, Καλή εικόνα μέτριος ήχος εύκολο μενού 
3, Καλή αλλά κάποια θέματα με το Netflix τα έχει 
2, Κακός ήχος 
2, μετρια 
5," Πολύ καλή για την τιμή της. Εικόνα, ήχος πολύ καλά, εύχρηστο μενού, ωραιο design κ σύνδεση στην smart με Wi-Fi. Έως τώρα απόλυτα ικανοποιημένος. "
5," ΕΞΑΙΡΕΤΙΚΗ ΠΟΙΟΤΗΤΑ ΕΙΚΟΝΑΣ , ΦΟΒΕΡΕΣ ΔΥΝΑΤΟΤΗΤΕΣ , ΠΟΛΥ ΕΥΧΡΗΣΤΟ ΜΕΝΟΥ "
5," Εξαιρετική tv. Value for money. Πάρα πολύ καλός ήχος, ζωντανά χρώματα (θα χρειαστούν ρυθμίσεις με βίντεο από YouTube). "
5, Πάρα πολύ καλή 
5, Απίστευτη εικόνα 
5, Πολύ καλη Τ.V 
4, Ωραία χρώματα και πολύ καλή ανάλυση. Απροσδόκητα καλός ήχος για μία απλή 4Κ τηλεόραση. Τα presettings προγράμματα σε απόδοση της τηλεόρασης δουλέυουν τέλεια στις κονσόλες παιχνιδιών και στο Netflix. Στα υπόλοιπα δύσκολα να τα χρησιμοποιήσεις και να τα ρυθμίσεις. Στην εκπτωτική τιμή αξίζει τα λεφτά της. Πολύ καλή αγορά. 
5, Τέλεια η τηλεόραση και τέλειος ο Κωτσοβολος! Πέμπτη την παραγγείλαμε και Σάββατο ήταν στο σπίτι μας στο νησί. Τη συστήνω ανεπιφύλακτα. 
5, Υπέροχη τηλεόραση! Ο νέος μου έρωτας! 
5, .. 
5," Για τη τιμή της θεωρώ πως είναι ό,τι καλύτερο υπάρχει στην αγορά! Προσωπικά έμεινα ικανοποιημένος με την ανάκτηση και την ευκρίνειά της και τη συνιστώ!!!! "
5," Πολυ καλη λειτουργια του προιοντος,σε ολα του και μεσω internet και μεσω εξωτερικης κεραιας παροτι ειναι πολλα τα σημεια των κεραιων στο διαμερισμα,με την ευκαιρια θα ηθελα να σας ευχαριστω για την αριστη εξυπηρετηση σας,διοτι στο αλλο προιον σας, που ηταν σπασμενο μολις το ανοιξα η προθυμια σας να γινει αλλαγη σε χρονο de de.Εντυπωσιακη και μαλισ...Διαβάστε Περισσότερατα τα παιδια ηταν προθυμα. Διαβάστε Λιγότερα"
5, 5 
5," Πολύ καλή, τν περίμενα καλύτερη να πω τν αλήθεια όσο αφορά τν εικονα.. Πολύ καλό κ ευχαριστώ πρωσοπικο.. Ταλιρακι γιατί έμεινα ευχαριστημένος!! "
4, 👍 
5," Απόλυτη ευκρίνεια, πολλοί συνδιασμοι ρυθμίσεων εικόνας και ήχου για να τη φέρεις στα μέτρα σου. Γρήγορη πλοήγηση στο Ίντερνετ. Εύκολη WiFi συνδετημοτητα. Η καλύτερη στη κατηγορία της για τα χρήματα της. "
2," Πρόβλημα με το Wifi receiver. Αναγκάστηκα να το συνδέσω με καλώδιο Ethernet με αποτέλεσμα να έχω ένα καλώδιο να περνάει μέσα από το σαλόνι μου. Κατά τ άλλα καλή ποιότητα εικόνας και ήχου αλλά μόνο και μόνο για το προαναφερθέν Πρόβλημα, απογοήτευση για τη σχέση τιμής ποιότητας. "
5, Η τηλεόραση είναι value for money! 
4, Πολύ καλή γιά τά χρήματα τής 
5, τελεια 
5, 5 
4, Οκ 
5," εισαστε απαραδεκτοι, bonus πόντοι go4more που μου υποσχεθήκατε (υπήρχε και διαφήμηση 20% της αξίας) δεν μπήκαν ποτέ, απο την τράπεζα μου είπαν ότι μάλλον δεν έγινε η σηναλαγή με POS της εθνικής. "
4," Η επιλογή έγινε λόγω σύγκρισης με άλλες μάρκες καθώς διαθέτει περισσότερα-καλύτερα χαρακτηρίστηκα σε οικονομικότερη τιμή (499ευρω σε προσφορά). Για χρήση κυρίως προβολών ταινιών και σύνδεση με ηχοσύστημα lg μέχρι στιγμής είναι εξαιρετική σε εικόνα , ήχο και σύνδεση . Εύκολη εγκατάσταση , λειτουργικά πλήκτρα , καλή σύνδεση μέσω WiFi . Θα μπορούσε ν...Διαβάστε Περισσότεραα έχει ίσως καλύτερη στήριξη . Τα πλαστικά που είχα διαβάσει σε άλλες κριτικές εγώ τα βρίσκω ικανοποιητικά και καλά . Προερχόμενος από Sony δεν επιβεβαιώθηκαν οι ανησυχίες μου που είχα για την μάρκα lg . Μέχρι στιγμής εξαιρετική κανένα πρόβλημα - συστήνεται ανεπιφύλακτα . Διαβάστε Λιγότερα"
4, ΚΑΛΗ ΕΙΚΟΝΑ ΚΑΙ ΗΧΟΣ ΓΙΑ ΤΑ ΧΡΗΜΑΤΑ ΠΟΥ ΖΗΤΑΕΙ. ΜΕΓΑΛΟ ΜΕΙΟΝΕΚΤΗΜΑ ΠΟΥ ΔΕΝ ΠΕΡΙΛΑΜΒΑΝΕΤΑΙ ΤΟ MAGIC REMOTE ΣΤΗ ΣΥΣΚΕΥΑΣΙΑ. 
5, ***** 
